"","mt_id","xpos_max","xpos_min","ypos_max","ypos_min","MAD","MAD_time","MD_above","MD_above_time","MD_below","MD_below_time","AD","AUC","xpos_flips","ypos_flips","xpos_reversals","ypos_reversals","RT","initiation_time","idle_time","sample_entropy"
"id0704","id0704",0,-481,787,0,80.8719029153008,760,80.8719029153008,760,-4.82791410542837,1090,11.8993180202973,53079.5,1,0,0,0,1495,630,975,0.0618317155641235
"id0705","id0705",16,-642,879,0,112.813424087453,1360,112.813424087453,1360,-2.51357966304492,1940,29.8154027479958,45505.5,1,0,1,0,2033,930,1303,0.146659347917271
"id0706","id0706",0,-608,785,0,-18.5020046878238,1350,1.7765791883578,1010,-18.5020046878238,1350,-4.12850997012337,-7929,0,0,0,0,1608,930,988,0.0313909074139861
"id0707","id0707",3,-522,774,0,174.56788498576,1070,174.56788498576,1070,0,0,29.7410698165624,118716.5,1,0,1,0,2031,830,1201,0.0567904285552073
"id0708","id0708",0,-570,750,0,152.67764534587,921,152.67764534587,921,-59.6956588828722,1321,21.4126521974838,60183.5,2,0,0,0,1680,671,790,0.0577251466406092
"id0709","id0709",7,-596,939,0,-56.7775145184411,960,7.78077000517607,2070,-56.7775145184411,960,-12.1402702541052,-29149.5,1,1,1,0,2816,610,2146,0.0813872260416898
"id0710","id0710",0,-567,789,0,65.4735732819947,610,65.4735732819947,610,-32.0366506575522,930,-0.768101603341124,25799,1,0,0,0,1309,530,609,0.0914433651043509
"id0713","id0713",0,-529,863,0,80.3433834701314,871,80.3433834701314,871,-0.934570011592164,731,12.5374147723184,40023.5,0,0,0,0,1424,711,894,0.0470675108579859
"id0714","id0714",8,-572,826,0,-58.4890136997746,1570,19.318429427954,1340,-58.4890136997746,1570,-3.92323517272427,-24616,2,0,1,0,1824,980,1314,0.0277104764100866
"id0715","id0715",0,-538,818,0,-76.6098376806177,1300,0,0,-76.6098376806177,1300,-9.301904235415,-34581,0,0,0,0,1832,1080,1222,0.0510551708002842
"id0716","id0716",0,-626,833,0,36.357948708034,951,36.357948708034,951,-5.10364448275901,1011,1.92397326475742,11250.5,0,0,0,0,1672,831,1202,0.0331430501012434
"id0717","id0717",449,-608,969,0,867.144838127981,4040,867.144838127981,4040,-18.5177103109057,1480,339.130329290633,155328,2,1,2,0,5632,640,4012,0.134607162800347
"id0718","id0718",20,-531,809,0,280.574751484179,3600,280.574751484179,3600,0,0,45.5771347953397,171900.5,1,2,1,0,4575,3310,3745,0.0536969194700806
"id0720","id0720",452,-569,800,0,739.278974094589,3910,739.278974094589,3910,0,0,166.779673334831,336559,1,0,1,0,5247,1200,4047,0.0894525290301575
"id0721","id0721",108,-532,903,0,304.089825589849,881,304.089825589849,881,0,0,57.2425022383558,227055,1,1,1,0,1281,491,571,0.12204248062481
"id0722","id0722",0,-604,736,0,94.342115871532,1440,94.342115871532,1440,-2.55432875177643,970,17.0496269823473,34701,0,0,0,0,1752,880,1022,0.0754437546198337
"id0723","id0723",0,-581,826,0,-61.5764112808538,1560,34.1281392207977,1370,-61.5764112808538,1560,-0.164679710169592,-462,3,0,0,0,8375,80,7475,0.0506277045448794
"id0724","id0724",0,-648,832,0,38.4773471776785,851,38.4773471776785,851,-21.2047872331761,961,-2.26371736487122,15738.5,1,0,0,0,1232,440,882,0.025301589883267
"id0725","id0725",0,-587,855,0,-65.7761471369115,971,38.5967338602318,831,-65.7761471369115,971,-7.60133220467061,-9681.5,0,0,0,0,1952,751,1342,0.0554201057217666
"id0726","id0726",12,-613,868,0,59.0325031438692,760,59.0325031438692,760,-4.32886201915826,1120,14.3247334094741,29106.5,1,0,1,0,1304,250,684,0.0605233713733777
"id0727","id0727",12,-650,853,0,122.607381839832,1430,122.607381839832,1430,-0.606099402195556,1990,7.51661541222902,85933.5,1,2,1,0,6469,180,5739,0.0739050294843293
"id0728","id0728",0,-612,818,0,-86.9842188863021,860,11.1283889428087,650,-86.9842188863021,860,-8.76886170963573,-37527.5,1,1,0,0,3888,260,3088,0.0503191101897071
"id0729","id0729",127,-605,827,0,136.154705246408,860,136.154705246408,860,-31.5329979874183,8603,24.7794011805315,12982.5,5,16,3,0,14552,330,11242,0.151890791859821
"id0730","id0730",0,-550,831,0,95.9735774948689,2240,95.9735774948689,2240,0,0,9.98392925664934,67653.5,0,1,0,0,2632,640,2212,0.0490840657145306
"id0731","id0731",8,-549,902,0,235.927683903276,1040,235.927683903276,1040,0,0,24.9213723380146,155564.5,1,0,1,0,1352,310,862,0.0296118540466445
"id0732","id0732",315,-563,790,0,314.094473598326,3440,314.094473598326,3440,-2.43380205437379,3580,24.1611738187855,222322.5,1,2,1,0,3775,2390,3185,0.0238106486937186
"id0733","id0733",0,-594,979,0,43.560117045399,1070,43.560117045399,1070,-24.8124231881288,1170,-1.72894377645467,20518,1,1,0,0,1686,820,1086,0.0246926125903715
"id0734","id0734",497,-620,872,-3,878.478149203697,4240,878.478149203697,4240,-37.1757151245487,3170,277.647667161089,171972.5,5,8,5,4,6855,170,5315,0.118351613967517
"id0735","id0735",0,-698,837,-1,117.043322946528,970,117.043322946528,970,-82.1015167005763,1080,-6.09695178885523,63719.5,1,1,0,1,1392,830,942,0.0521453009143401
"id0736","id0736",28,-590,865,-21,-84.3020826642256,1640,24.4614081611299,1550,-84.3020826642256,1640,-5.8549585231445,-9238,2,2,1,2,1952,1290,1532,0.0775844096839959
"id0737","id0737",21,-616,871,0,-76.9148358971644,2270,70.3270099936707,1820,-76.9148358971644,2270,2.94706962093227,9740.5,6,0,2,0,2743,510,1763,0.0689501902517501
"id0738","id0738",0,-729,851,-14,132.763735350668,1130,132.763735350668,1130,-82.4867220789013,1420,1.31737725810546,53444,1,1,0,1,1815,550,925,0.0721184166603403
"id0739","id0739",0,-618,839,0,75.486113623337,1510,75.486113623337,1510,-1.05582469552568,2450,10.0456008475843,45436.5,3,3,0,0,3176,320,2526,0.0503581297542098
"id0740","id0740",167,-805,924,-54,149.166367587623,1361,149.166367587623,1361,-3.02243252582852,1491,15.1531222481771,148891.5,2,2,1,2,1697,601,1227,0.0289415640891324
"id0741","id0741",3,-532,863,-34,25.8857440494079,1160,25.8857440494079,1160,-23.0992018499803,1090,-1.06142245851772,-472,2,1,2,1,1528,800,1198,0.0241115529651979
"id0742","id0742",481,-579,933,0,851.546728826359,1460,851.546728826359,1460,-35.1378488177649,350,430.840689135061,83067.5,2,3,2,0,3896,110,1886,0.379740216869729
"id0744","id0744",261,-507,906,0,504.518208300527,1170,504.518208300527,1170,0,0,85.3557945821826,208142.5,3,1,3,0,1784,320,654,0.112795494145344
"id0745","id0745",410,-735,832,0,630.785999642016,890,630.785999642016,890,-43.219680309013,1170,94.6022616577684,251086,2,0,1,0,1616,650,756,0.0380480676375299
"id0746","id0746",0,-540,806,0,320.054198845828,781,320.054198845828,781,0,0,97.9915770905557,145562,2,0,0,0,1585,271,775,0.0977359223907342
"id0747","id0747",0,-534,839,0,121.449115596282,1310,121.449115596282,1310,-24.3473380998176,350,16.9338797388676,20589.5,2,0,0,0,1968,120,808,0.220787837621751
"id0748","id0748",44,-538,796,0,264.707074984756,670,264.707074984756,670,-0.291435911433328,1630,104.37067502617,127902,3,0,1,0,2407,120,1267,0.106530790806017
"id0749","id0749",408,-537,849,0,804.734850775963,2431,804.734850775963,2431,0,0,161.0612221419,49937,3,2,3,0,3409,491,1269,0.281167391430587
"id0750","id0750",163,-645,852,0,310.760480886988,900,310.760480886988,900,-20.3956392726251,1270,58.6151653104345,169926.5,1,0,1,0,1616,600,686,0.0398156856533552
"id0751","id0751",90,-709,824,0,295.73773384903,1050,295.73773384903,1050,-53.8474209780821,1440,58.0037727165916,135400.5,2,0,1,0,1959,380,769,0.0667882408715866
"id0752","id0752",0,-660,775,0,51.0338718750044,930,51.0338718750044,930,-1.60616709365992,1120,2.97406309375705,26424,0,0,0,0,1536,830,1196,0.0262718186207818
"id0753","id0753",0,-692,899,0,34.9981396826528,770,34.9981396826528,770,-17.2095121310694,1000,1.37005106976971,9152.5,0,0,0,0,1152,620,692,0.0329159872153613
"id0754","id0754",0,-492,765,0,93.5106362171527,1940,93.5106362171527,1940,0,0,27.6890874994237,41668,0,0,0,0,2856,840,1196,0.148559225945934
"id0755","id0755",104,-764,974,0,217.858377413734,991,217.858377413734,991,0,0,34.9306930652133,126013.5,2,1,1,0,1649,751,901,0.0652960096056253
"id0756","id0756",59,-520,801,0,180.411797873762,680,180.411797873762,680,0,0,40.9464869583133,127607.5,1,0,1,0,1112,520,540,0.12186567380856
"id0757","id0757",47,-581,749,0,139.316914013572,810,139.316914013572,810,-59.6007003606244,1110,7.3786354920522,23228,1,0,1,0,2248,510,1288,0.0530523097927302
"id0758","id0758",1,-473,776,0,-51.2041708323072,990,5.5788272256801,630,-51.2041708323072,990,-18.0516934248129,-25914,1,0,1,0,1825,80,610,0.0916445899111179
"id0759","id0759",0,-542,776,0,-125.298313589773,660,0,0,-125.298313589773,660,-26.4338600099753,-67497.5,0,0,0,0,1568,590,718,0.0477234974016295
"id0760","id0760",224,-457,779,0,418.769488630826,820,418.769488630826,820,-0.506003628380502,1600,125.049759417363,202004.5,1,0,1,0,1640,530,560,0.234035031865378
"id0761","id0761",0,-662,895,-1,-92.8807882207581,1110,89.0715928428183,1300,-92.8807882207581,1110,3.22701564226795,-34732,0,2,0,1,1566,400,886,0.092807202397954
"id0762","id0762",0,-520,787,0,-37.5181942235939,981,13.9047368023921,711,-37.5181942235939,981,-8.59284938319814,-7055.5,0,0,0,0,1533,601,723,0.0447594895988753
"id0763","id0763",0,-634,901,0,359.386450985893,1560,359.386450985893,1560,-14.27250396834,990,114.703728564719,47987,2,3,0,0,2567,640,1297,0.0914923404246658
"id0764","id0764",0,-496,840,0,45.6213549053993,961,45.6213549053993,961,-2.73908548236623,821,7.53373303266286,20243.5,0,0,0,0,1367,541,707,0.0515548880759146
"id0765","id0765",0,-593,863,0,53.018823779929,980,53.018823779929,980,-26.241051606764,740,-0.150489106952957,16233,0,0,0,0,1999,510,699,0.0921622545368015
"id0766","id0766",0,-579,848,-13,-74.8149835498168,1017,0,0,-74.8149835498168,1017,-12.4018033981752,-57179.5,0,1,0,1,1383,567,903,0.0253178079842899
"id0767","id0767",0,-493,803,0,156.922356069208,1531,156.922356069208,1531,-11.343976572911,2001,22.7715274429265,67830.5,2,0,0,0,2255,661,1095,0.0664681618728394
"id0768","id0768",501,-613,818,0,802.707823496404,871,802.707823496404,871,0,0,156.331908289916,318231.5,1,0,1,0,1335,581,631,0.0363228603646917
"id0769","id0769",0,-635,897,0,59.9677751884201,810,59.9677751884201,810,-2.56555048706365,1080,5.4464019771199,40667.5,1,1,0,0,1471,630,921,0.0298886564018756
"id0770","id0770",519,-636,804,0,897.781774764908,1600,897.781774764908,1600,-11.9164212828658,1930,192.955214995131,287174.5,2,2,2,0,3158,110,1918,0.0690303871966593
"id0771","id0771",430,-542,793,0,760.74646550425,1331,760.74646550425,1331,-72.0371969795592,1601,135.900736521381,219365,4,2,3,0,2031,711,1011,0.076585776436091
"id0772","id0772",579,-569,931,0,924.869668623422,1910,924.869668623422,1910,0,0,305.97082776678,479694.5,1,1,1,0,2831,670,1561,0.100739074788439
"id0773","id0773",24,-622,870,0,128.948843564988,910,128.948843564988,910,-9.30547097455384,1190,18.1932561952493,85117,2,0,2,0,1350,140,710,0.0570858843748216
"id0774","id0774",0,-477,784,0,122.128387069577,1001,122.128387069577,1001,0,0,44.5485624687449,42445,2,2,0,0,2151,461,1051,0.150072983437723
"id0775","id0775",0,-576,887,0,33.9727330696946,1251,33.9727330696946,1251,-12.6445132018098,1151,-1.78913058481663,8541,0,0,0,0,1575,531,1055,0.0604926626180275
"id0776","id0776",90,-526,886,0,229.677613878298,1180,229.677613878298,1180,-11.7141852641876,1890,80.9897364426284,106428,1,2,1,0,2023,820,1273,0.0574915583944506
"id0777","id0777",5,-509,779,0,25.0948552606143,1082,25.0948552606143,1082,-8.35205614446271,1532,2.67425551269279,8580.5,1,0,1,0,1872,902,1012,0.0318264316116772
"id0778","id0778",0,-620,859,-2,25.2808807732278,1120,25.2808807732278,1120,-14.0856285153501,960,1.89472946433244,8382.5,0,1,0,1,1391,770,881,0.0351387502663742
"id0779","id0779",349,-715,848,0,691.126580723272,1130,691.126580723272,1130,-56.6354605107228,1400,101.414513038443,350275,3,2,2,0,1895,530,815,0.0322446070775329
"id0781","id0781",0,-547,809,0,-89.99657198643,850,5.15886958023433,700,-89.99657198643,850,-19.7596862495734,-48015,0,0,0,0,1192,670,682,0.0258968566575874
"id0782","id0782",555,-749,877,0,964.227661922333,1960,964.227661922333,1960,-9.06389905308874,2560,290.001944670377,503534,2,2,1,0,2776,1280,1846,0.0598873499618403
"id0783","id0783",0,-514,849,0,-55.4918452328343,1020,16.8277101215377,850,-55.4918452328343,1020,-8.57689305714179,-19814.5,0,0,0,0,1432,770,792,0.071458963982145
"id0784","id0784",461,-562,900,0,867.978136331974,1580,867.978136331974,1580,0,0,353.550934668611,415062.5,3,1,1,0,2336,580,906,0.137174383903024
"id0785","id0785",0,-648,952,0,-38.0197812212989,890,24.4457537214966,760,-38.0197812212989,890,-2.92641348258023,-1705,0,0,0,0,1096,510,536,0.050421328048332
"id0786","id0786",0,-589,844,0,30.2321569800058,1240,30.2321569800058,1240,-4.30916330407602,1530,2.898125813034,13920.5,0,0,0,0,1711,1100,1121,0.039546280744946
"id0787","id0787",440,-632,847,0,834.471988221634,1050,834.471988221634,1050,0,0,165.084859723355,416075,1,1,1,0,2104,620,1394,0.0620540478099092
"id0788","id0788",0,-675,890,0,71.7128167970981,740,71.7128167970981,740,-34.9802171227209,910,0.412561452542386,28282,1,0,0,0,1128,650,660,0.0281180661087717
"id0789","id0789",0,-511,872,0,59.3739771916266,580,59.3739771916266,580,-28.0994676172274,740,-2.1507355446528,22310,0,0,0,0,1055,470,505,0.0295624895639768
"id0790","id0790",320,-829,808,-1,649.592584406944,910,649.592584406944,910,-127.935769900448,1090,84.1654351460588,374811.5,3,1,2,1,1480,580,690,0.148522246766498
"id0791","id0791",111,-624,866,0,377.59593703912,880,377.59593703912,880,-3.76992598983088,1120,61.1078788994983,209160.5,1,0,1,0,1224,600,620,0.0580382640707936
"id0792","id0792",298,-595,824,0,611.526637805956,870,611.526637805956,870,-58.9577929385266,1140,61.9035394682941,339774.5,2,0,1,0,2360,560,1570,0.0629259176745435
"id0793","id0793",34,-644,947,0,294.727582178527,1201,294.727582178527,1201,-0.562333904906149,1811,90.7837165814524,166094.5,1,0,1,0,1865,811,1005,0.093877514802829
"id0794","id0794",467,-568,864,0,855.51150191054,940,855.51150191054,940,-0.835604010077851,80,245.493051831861,374261.5,2,0,2,0,1296,70,556,0.0767461548907072
"id0795","id0795",0,-505,866,0,98.0999854678474,720,98.0999854678474,720,-5.03746976544206,950,15.470480532402,52913,0,0,0,0,1032,500,522,0.0535688099460212
"id0796","id0796",0,-653,925,0,75.2771379376783,600,75.2771379376783,600,-9.03583544407616,770,7.85736973943905,41786,0,0,0,0,895,440,495,0.0416826807750221
"id0797","id0797",0,-570,905,0,66.6218316538528,600,66.6218316538528,600,-2.25797099774126,830,9.17880904849337,39055,0,0,0,0,895,440,475,0.0423083265672412
"id0798","id0798",496,-581,880,0,872.333642515604,1190,872.333642515604,1190,0,0,339.586975448206,481577.5,1,0,1,0,1664,470,684,0.0705675884549155
"id0799","id0799",0,-519,796,0,145.32581093921,1650,145.32581093921,1650,0,0,41.6403407573925,64918.5,2,0,0,0,2176,630,1046,0.0550597771830274
"id0800","id0800",194,-590,865,0,386.225983809223,1080,386.225983809223,1080,-6.58990921929683,1380,58.9073592407876,134156,1,0,1,0,1624,450,704,0.0359390666132069
"id0801","id0801",15,-575,857,0,-104.142904251877,1160,59.8358047541068,970,-104.142904251877,1160,-5.2121458447089,-31844.5,1,0,1,0,1792,550,992,0.0548874216794883
"id0802","id0802",0,-582,839,0,-46.6183574515513,790,3.26412725066217,600,-46.6183574515513,790,-8.41162183885981,-26301,0,0,0,0,1120,470,600,0.0302348611875478
"id0803","id0803",368,-563,842,0,652.202346106917,1640,652.202346106917,1640,0,0,270.496365704716,233593,2,0,2,0,2456,490,1016,0.090691911140755
"id0804","id0804",0,-555,840,0,-79.0085750976229,1250,8.10497168642407,1030,-79.0085750976229,1250,-9.06653411388318,-27610,0,0,0,0,1640,940,1100,0.0256340029960357
"id0805","id0805",0,-540,806,0,-76.9388409272805,1430,2.50883043268046,1070,-76.9388409272805,1430,-14.7334725274069,-44834.5,0,0,0,0,1992,960,1092,0.054188067191873
"id0806","id0806",0,-689,868,0,-25.8658719869533,1110,18.7282809380505,980,-25.8658719869533,1110,-1.23626380571789,-1883,0,0,0,0,1424,880,994,0.0277691389156431
"id0807","id0807",1,-674,882,0,21.2964330816905,1050,21.2964330816905,1050,-7.59969160224792,1210,3.56831294025427,4192,1,0,1,0,1664,690,914,0.0334651562945466
"id0808","id0808",0,-521,843,0,-30.8737233166749,2391,12.8072067046424,2591,-30.8737233166749,2391,-2.16178456811082,-15926.5,2,0,0,0,3328,1471,2548,0.0521249223879635
"id0809","id0809",0,-565,797,0,12.6127054478345,1080,12.6127054478345,1080,-5.14048099001988,990,0.715643666846755,4382,0,0,0,0,1592,910,1082,0.064653668814594
"id0810","id0810",2,-542,766,0,43.5760136289923,1380,43.5760136289923,1380,-33.0342203588042,1520,5.05557331686068,12886,3,0,1,0,2344,1230,1574,0.0542577591593113
"id0811","id0811",0,-605,813,0,29.9395961073227,2260,29.9395961073227,2260,-7.18072709775513,2430,1.01922054905319,13492.5,0,0,0,0,4088,1050,3548,0.0238106486937186
"id0812","id0812",0,-511,772,0,8.99546674147412,1481,8.99546674147412,1481,-3.42190665669909,1321,1.30983005441687,3804,0,0,0,0,1872,1051,1142,0.0363024402455755
"id0813","id0813",0,-566,840,0,-67.6259724663691,950,9.57058858782712,790,-67.6259724663691,950,-11.6438541164466,-29065,0,0,0,0,1551,380,771,0.0964720249448969
"id0814","id0814",0,-589,789,0,-38.7557431893972,2690,12.4202411872202,2820,-38.7557431893972,2690,-2.77648176423022,-11653,0,0,0,0,3368,2410,2578,0.0546898862966203
"id0815","id0815",3,-494,826,0,96.9918027119615,1740,96.9918027119615,1740,-0.519279836780222,1960,22.238229976451,12193.5,5,2,1,0,2151,610,1281,0.0929256376985796
"id0816","id0816",0,-622,802,0,-31.00304669301,2600,29.5684685456439,2320,-31.00304669301,2600,-7.30299509030911,2377.5,0,2,0,0,2960,720,2070,0.0594484819759125
"id0817","id0817",0,-588,820,0,82.4751489056367,1040,82.4751489056367,1040,-3.61931319158125,1250,7.35589606218557,51752,0,0,0,0,1448,830,958,0.0265785199423331
"id0818","id0818",0,-509,856,0,113.820469549018,1290,113.820469549018,1290,0,0,17.6624996645092,75396.5,0,1,0,0,1792,1060,1192,0.0321866864959013
"id0819","id0819",0,-580,937,0,178.733221734066,1170,178.733221734066,1170,-0.828151023052717,730,32.1570423745765,126500,1,1,0,0,1999,720,989,0.0566225799356343
"id0820","id0820",20,-648,877,0,171.004428995053,1310,171.004428995053,1310,-16.2862671049357,1900,19.0092694622808,70581,2,0,2,0,2632,280,1182,0.0324303368840067
"id0821","id0821",107,-489,916,0,274.442639133605,900,274.442639133605,900,0,0,91.0516846712763,225542,1,1,1,0,1496,240,426,0.131808511010888
"id0822","id0822",0,-634,836,0,-253.686817335687,780,3.0213065647556,480,-253.686817335687,780,-57.9824710849775,-154410.5,0,0,0,0,1319,360,519,0.0273211955460903
"id0824","id0824",9,-602,887,0,-64.7742537719369,1760,21.851330473053,1390,-64.7742537719369,1760,-10.3454164094706,-24350,2,0,1,0,2264,1020,1354,0.0263355483378028
"id0826","id0826",0,-543,863,0,65.4932455524361,1240,65.4932455524361,1240,-24.1453504485823,1780,6.50715640197445,25083,2,0,0,0,2136,920,976,0.0701209442399005
"id0827","id0827",50,-561,820,0,-145.369138154268,1410,114.670815688678,1170,-145.369138154268,1410,6.00589403671827,-55541,1,0,1,0,1904,630,894,0.0568835753058564
"id0828","id0828",0,-567,821,0,23.7651746545832,1080,23.7651746545832,1080,-13.2947470391804,910,2.2371962098922,4660.5,0,0,0,0,1455,710,815,0.0474482529288725
"id0829","id0829",7,-833,970,0,165.520581753563,1270,165.520581753563,1270,0,0,27.8266945995205,156687,2,1,1,0,1880,770,1020,0.0575370762196329
"id0830","id0830",7,-523,856,0,155.613302429996,1370,155.613302429996,1370,0,0,22.0813382072093,109979.5,1,0,1,0,1888,930,1168,0.0289004914137061
"id0832","id0832",13,-722,967,0,-54.4709003747704,1551,53.3929013561101,1301,-54.4709003747704,1551,13.6600616233798,-21139,2,0,1,0,1864,551,864,0.0259754864032607
"id0833","id0833",94,-624,848,0,207.583076557846,1290,207.583076557846,1290,-73.2786695555365,1530,27.7064780255172,82085,2,0,1,0,1896,950,1126,0.0940822006201191
"id0834","id0834",0,-623,903,0,-53.2469182678587,1420,23.6277217909983,1710,-53.2469182678587,1420,-0.484905836516037,-16545,0,0,0,0,2335,840,1085,0.0959169901013773
"id0835","id0835",0,-608,909,0,73.3481485216524,3160,73.3481485216524,3160,-9.79340843338234,2870,5.70001191996405,14677.5,2,0,0,0,4072,1480,2722,0.0654014935143721
"id0836","id0836",0,-668,878,0,-55.2742503864001,1100,15.7936788903351,810,-55.2742503864001,1100,-8.82901009354592,-31987.5,0,0,0,0,1601,590,681,0.0414291854136987
"id0837","id0837",0,-597,859,0,27.7033421548077,2050,27.7033421548077,2050,-19.2154893255276,1810,1.59095395846318,7617,0,0,0,0,2464,1740,1824,0.030521189034887
"id0838","id0838",0,-644,891,0,-84.5419648620313,4670,0,0,-84.5419648620313,4670,-6.51216826510632,-50594,0,2,0,0,5159,90,4359,0.0512433763363409
"id0839","id0839",1,-709,843,0,-70.2325150467871,2920,3.33995272688309,2710,-70.2325150467871,2920,-1.60660030760842,-30813.5,1,0,1,0,3344,120,2704,0.0259669478967308
"id0840","id0840",0,-652,872,0,-63.6332891186195,1610,17.8251093356932,1820,-63.6332891186195,1610,-2.90792932050632,-27948,0,0,0,0,2023,1450,1503,0.0292974239964791
"id0841","id0841",0,-692,820,0,-64.1770213228646,1251,19.8961813999494,1131,-64.1770213228646,1251,-7.66365861170326,-22219,0,0,0,0,1728,991,1068,0.0280444627069995
"id0842","id0842",0,-733,950,0,-35.0125989294429,2680,21.9827442422138,2840,-35.0125989294429,2680,3.59765757573807,-16423.5,1,1,0,0,3280,840,2630,0.0516007291881752
"id0843","id0843",0,-568,935,0,10.6672181178295,1370,10.6672181178295,1370,-3.4652462626128,1280,0.989929450563088,4189.5,0,0,0,0,1751,1170,1271,0.0301325729135306
"id0844","id0844",0,-632,854,0,-47.0415815976269,2300,1.72059728601509,1990,-47.0415815976269,2300,-7.38660056407574,-31817.5,0,0,0,0,3225,1920,2235,0.0277187695218281
"id0845","id0845",0,-602,872,0,8.21428943063277,1850,8.21428943063277,1850,-7.58198544183176,1940,-0.394604455588796,204.5,0,0,0,0,2456,1740,1806,0.0330541982376173
"id0846","id0846",0,-612,954,0,82.4249756669727,1900,82.4249756669727,1900,-21.7630065920957,1740,7.47957684469032,34438.5,0,1,0,0,2455,1640,1885,0.0259230136235031
"id0847","id0847",0,-706,941,0,-90.2687780101331,3260,3.80911786590064,3000,-90.2687780101331,3260,-8.24946599401916,-58037.5,0,1,0,0,3744,2250,3024,0.0516007291881752
"id0848","id0848",0,-651,845,0,-72.065972836874,1320,0.921542971415433,1230,-72.065972836874,1320,-6.7986757418567,-35751,0,0,0,0,1863,1200,1233,0.0652752779674792
"id0849","id0849",0,-651,894,0,16.0510344225356,1960,16.0510344225356,1960,-2.28951716285619,1680,2.31504912356924,9728.5,0,0,0,0,2311,1550,1550,0.0346276054510015
"id0850","id0850",0,-698,917,0,-61.3703658537587,1650,0.676831182268389,1500,-61.3703658537587,1650,-5.62610523389069,-39932,0,0,0,0,2032,1470,1562,0.0263173083173734
"id0851","id0851",0,-654,903,0,-61.0517827831053,1310,0.809898043971564,1550,-61.0517827831053,1310,-5.72348224131012,-38315,0,0,0,0,1671,1150,1261,0.0281600092324558
"id0852","id0852",0,-558,850,0,-66.9518101047961,1350,0,0,-66.9518101047961,1350,-10.2701482210863,-41000,0,0,0,0,1831,1130,1141,0.0421424436647587
"id0853","id0853",0,-642,900,0,-43.1635831119994,1190,0.23337533934558,1610,-43.1635831119994,1190,-8.59439635878639,-37408,0,0,0,0,1632,1060,1072,0.0327740176689298
"id0854","id0854",0,-666,919,0,-30.3536953047036,2650,0,0,-30.3536953047036,2650,-2.85229361281152,-19888,0,0,0,0,2831,2300,2331,0.0256340029960357
"id0855","id0855",0,-689,870,0,-60.1441245987455,1040,12.6754371092417,830,-60.1441245987455,1040,-9.36978872539713,-24888,0,0,0,0,1320,700,700,0.0539968557212196
"id0856","id0856",1,-556,853,0,-76.2978633425206,1070,13.0995005761909,1560,-76.2978633425206,1070,-3.85366521093526,-23045.5,3,0,1,0,3704,660,2454,0.154761646701312
"id0857","id0857",0,-630,885,0,57.7169715801941,910,57.7169715801941,910,-9.8726398755595,1000,2.35302655034932,27130,0,0,0,0,1176,820,876,0.0262906952317176
"id0858","id0858",1,-629,928,-2,-100.221030511247,871,23.8171680700701,721,-100.221030511247,871,-23.0687277755178,-23463.5,1,1,1,1,1257,481,667,0.0575414822223384
"id0860","id0860",0,-566,881,0,-73.3211233806902,1600,0.540516239462746,1400,-73.3211233806902,1600,-12.0097605457194,-45300.5,0,0,0,0,2072,1390,1432,0.0534625120791663
"id0861","id0861",1,-540,835,0,16.0063733451661,1380,16.0063733451661,1380,-13.0471865204154,1430,0.863258148856299,4602.5,2,0,1,0,1679,870,1319,0.0238241557275066
"id0862","id0862",3,-516,850,0,23.2390191012185,1020,23.2390191012185,1020,0,0,5.90632283774725,12757,1,0,1,0,1256,460,606,0.109955207036137
"id0863","id0863",581,-839,995,0,1001.35965976955,5311,1001.35965976955,5311,-224.174233503973,4270,266.734467870606,440911,5,4,3,0,6344,680,4534,0.137334140036511
"id0864","id0864",0,-657,905,0,-123.402023697937,1041,2.05431339320156,921,-123.402023697937,1041,-24.969240539377,-44537,2,0,0,0,1376,861,881,0.0250394761181335
"id0866","id0866",0,-548,854,0,-68.3235127256602,1170,1.49403480977528,1050,-68.3235127256602,1170,-8.29003195052667,-36585.5,2,0,0,0,1568,1040,1078,0.0240765799641405
"id0867","id0867",0,-606,884,-1,-100.284529401113,1550,0,0,-100.284529401113,1550,-9.07149816339287,-68049.5,0,1,0,1,2328,1060,1838,0.0240975515790605
"id0868","id0868",0,-580,934,0,43.8061606932389,1080,43.8061606932389,1080,-43.2458726033125,1380,-8.29125116207348,1674.5,0,0,0,0,1648,730,730,0.103944128439479
"id0869","id0869",0,-666,903,0,-71.6527750843503,650,34.4587844802831,840,-71.6527750843503,650,-3.95446598244692,-17902.5,0,0,0,0,1104,520,634,0.0514797282196165
"id0870","id0870",25,-679,963,0,103.515370094399,1440,103.515370094399,1440,-0.576249959368866,1600,14.182184294063,80481,1,0,1,0,1727,970,1397,0.0522927947206341
"id0872","id0872",533,-599,926,0,911.370053773668,1900,911.370053773668,1900,-1.62941545017358,2950,375.663836376555,455568,1,2,1,0,3232,540,1622,0.129990426426689
"id0873","id0873",624,-600,915,0,1034.01802829895,1241,1034.01802829895,1241,-5.74251969113614,911,246.285989802306,325027.5,2,3,2,0,3129,781,1399,0.160100864731029
"id0874","id0874",0,-626,944,0,74.8741153274325,740,74.8741153274325,740,-0.824577570048553,850,6.2618560875824,48035.5,0,0,0,0,1000,620,750,0.0269793979539494
"id0875","id0875",8,-641,828,-2,133.312992260715,870,133.312992260715,870,-1.22430786258992,1380,25.7418351630699,77006.5,1,1,1,1,1432,510,692,0.0878101446477782
